s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0.0,89656.01954865169,43128.90196243132,-2.6702616390733813,-0.0191932,9.7222222,0.0000000
0.6160851823015943,89656.29788699225,43128.35233644938,-3.1150941875799694,-0.0615603,9.7222222,0.0000000
1.550909411975327,89656.13816477692,43127.431258193035,2.8573563026806865,-0.1163512,9.7222222,0.0000000
2.486070081908155,89655.84092124776,43126.54459491819,2.748428708487476,-0.1377167,9.7222222,0.0000000
3.426913938407321,89655.41804410661,43125.7041414181,2.628654613375525,-0.1607580,9.7222222,0.0000000
4.343749781169852,89654.90146110996,43124.94669176952,2.482106181931852,-0.1747273,9.7222222,0.0000000
5.262185825012334,89654.31476970162,43124.24006742942,2.3414144243972643,-0.1581496,9.7222222,0.0000000
6.147330114541106,89653.68019956042,43123.62297655347,2.2243072305619966,-0.1429605,9.7222222,0.0000000
7.046098693415681,89653.00284344495,43123.03223663506,2.108347879679336,-0.1210392,9.7222222,0.0000000
8.023786561336797,89652.1802167485,43122.50388174924,2.029226186283084,-0.0874420,9.7222222,0.0000000
9.063987248143617,89651.22390218714,43122.09463863255,1.9678526216144896,-0.0767410,9.7222222,0.0000000
10.059071626162112,89650.26667404022,43121.82277985648,1.9006708479198167,-0.0757586,9.7222222,0.0000000
11.112039079532504,89649.23571668699,43121.60861311377,1.8328691573030533,-0.0764504,9.7222222,0.0000000
12.214214189008475,89648.14237925473,43121.46931763229,1.7529681118055225,-0.0797354,9.7222222,0.0000000
13.29234561596676,89647.06901689403,43121.36802293134,1.670405186004664,-0.0693659,9.7222222,0.0000000
14.397879545420032,89645.96536555681,43121.303532660626,1.604300745223413,-0.0674830,9.7222222,0.0000000
15.574809839870685,89644.78846841952,43121.294698283295,1.5209346854613255,-0.0839841,9.7222222,0.0000000
16.758111465206753,89643.6119240935,43121.42097648975,1.425916360282762,-0.0820056,9.7222222,0.0000000
17.891995589828134,89642.49728301888,43121.628987265554,1.357102614414141,-0.0665756,9.7222222,0.0000000
18.89255707020188,89641.52703566923,43121.873411807115,1.2955025389629387,-0.0859952,9.7222222,0.0000000
19.73857223748153,89640.69573140575,43122.03049422109,1.1974369235055353,-0.0861852,9.7222222,0.0000000
20.842674585772233,89639.6332210478,43122.330683719156,1.1302296457364136,-0.0530604,9.7222222,0.0000000
21.869720232366443,89638.64208381249,43122.599885764044,1.0748792868508938,-0.0434627,9.7222222,0.0000000
23.00304451269208,89637.58971791295,43123.02053994252,1.0302803924329211,-0.0403165,9.7222222,0.0000000
24.237436700219895,89636.54538485737,43123.67863761129,1.0204021785229003,-0.0377734,9.7222222,0.0000000
25.194464456632012,89635.83658756698,43124.32168389865,0.9713062787432983,-0.1032511,9.7222222,0.0000000
26.285310457956257,89635.00666224146,43125.02961677164,0.836745373338457,-0.1420178,9.7222222,0.0000000
27.1580941345211,89634.50961506536,43125.7470395555,0.7804693393926558,-0.0232845,9.7222222,0.0000000
27.85032671773529,89634.05816617559,43126.2718060266,0.8197217629132784,-0.0036654,9.7222222,0.0000000
28.575622016082374,89633.6080469691,43126.84052913124,0.771252676668898,-0.0472199,9.7222222,0.0000000
29.33764931432028,89633.11484029946,43127.42141878021,0.74046745620451,-0.0398685,9.7222222,0.0000000
30.18474432500335,89632.58578689292,43128.082986955196,0.7022775390555884,-0.0390311,9.7222222,0.0000000
31.00519922816662,89632.06951596127,43128.720647188595,0.6719408679824443,-0.0223562,9.7222222,0.0000000
31.8754725922387,89631.53333525785,43129.40612948705,0.6544382214471152,-0.0464426,9.7222222,0.0000000
32.91479700303205,89630.90716032012,43130.23564752677,0.5888965860751689,-0.0231639,9.7222222,0.0000000
33.80066193583298,89630.46608985175,43131.003901079384,0.6181242548734155,0.0319885,9.7222222,0.0000000
34.63108423477784,89629.91754241697,43131.627356696394,0.6417236919554679,-0.0069870,9.7222222,0.0000000
35.800259863205056,89629.27188396637,43132.6020857948,0.5960493759489003,-0.0128419,9.7222222,0.0000000
36.8383698903046,89628.6785064473,43133.4538930196,0.6120111066029071,0.0130640,9.7222222,0.0000000
37.92116817462671,89628.053398388,43134.338026515594,0.6200245234995919,0.0071164,9.7222222,0.0000000
39.00560403414943,89627.41923716704,43135.217708662305,0.6210745511000242,0.0009785,9.7222222,0.0000000
40.11097248818644,89626.77913863289,43136.11888194518,0.6162777980230079,0.0037228,9.7222222,0.0000000
41.16654357098859,89626.17021157112,43136.98111053685,0.624216341990113,0.0065762,9.7222222,0.0000000
42.21353748370636,89625.55032411967,43137.82487341871,0.6169471685716882,-0.0475597,9.7222222,0.0000000
43.5171819415177,89624.8104066645,43138.89819118709,0.5216026420256358,-0.0659374,9.7222222,0.0000000
44.739716995704924,89624.29610963071,43140.00728564643,0.4772800256825706,0.0082219,9.7222222,0.0000000
45.58231514581594,89623.86303470118,43140.73007036402,0.5335465098962041,0.0516081,9.7222222,0.0000000
46.48217126922027,89623.40993104731,43141.50752655036,0.5785486718020492,0.0195729,9.7222222,0.0000000
47.587455765117724,89622.76775964543,43142.407120740805,0.565161451394958,-0.0258650,9.7222222,0.0000000
48.74470344136794,89622.19996396745,43143.415500754614,0.5168871189803095,-0.0182063,9.7222222,0.0000000
49.801821930240585,89621.67348225132,43144.3321885434,0.5219562838572477,0.0090351,9.7222222,0.0000000
50.893875550143505,89621.12843655793,43145.278500490305,0.5285824730563801,0.0090570,9.7222222,0.0000000
51.98577078494641,89620.57211550059,43146.218044041685,0.5344669972175932,0.0095233,9.7222222,0.0000000
