s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0.0,89656.02358996599,43128.969958674505,-2.834390852744957,-0.0191932,9.7222222,0.0000000
0.6343344240805553,89656.22253484586,43128.36762895056,3.1107664224858844,-0.0615603,9.7222222,0.0000000
1.5599678911611785,89656.05863559281,43127.45662162335,2.8526583805154404,-0.1163512,9.7222222,0.0000000
2.482218571730261,89655.76253211811,43126.58319787162,2.746247702311749,-0.1377167,9.7222222,0.0000000
3.410674575773461,89655.3444491671,43125.75420016504,2.628664670824345,-0.1607580,9.7222222,0.0000000
4.317347828604004,89654.83442947887,43125.00457605589,2.4842267274770498,-0.1747273,9.7222222,0.0000000
5.227030328696377,89654.2555684737,43124.3028338043,2.3453246124692,-0.1581496,9.7222222,0.0000000
6.105643287132021,89653.62860904844,43123.687299394376,2.2299928890346594,-0.1429605,9.7222222,0.0000000
6.997142210284705,89652.96059583958,43123.09693621566,2.1155974677114835,-0.1210392,9.7222222,0.0000000
7.963741756412927,89652.15131625578,43122.568370952125,2.0372588672839096,-0.0874420,9.7222222,0.0000000
8.994479374800964,89651.2072153494,43122.154736431665,1.9768532462444954,-0.0767410,9.7222222,0.0000000
9.984272292215135,89650.25774180393,43121.8751116727,1.9108334212167437,-0.0757586,9.7222222,0.0000000
11.034478380920644,89649.23183340981,43121.65051248386,1.843942067355647,-0.0764504,9.7222222,0.0000000
12.135472953632426,89648.1413369818,43121.498833251106,1.7647386363348219,-0.0797354,9.7222222,0.0000000
13.213886273497536,89647.06899681916,43121.38454473882,1.6824880823824337,-0.0693659,9.7222222,0.0000000
14.320140897968624,89645.96548672022,43121.30666819741,1.615950553573846,-0.0674830,9.7222222,0.0000000
15.498572634094515,89644.78726235611,43121.28456153473,1.531777468615417,-0.0839841,9.7222222,0.0000000
16.68426142079343,89643.60708362925,43121.39873715193,1.4361195121473405,-0.0820056,9.7222222,0.0000000
17.821026475781036,89642.48759307437,43121.59615976407,1.3671514778420637,-0.0665756,9.7222222,0.0000000
18.822134253650354,89641.51439370417,43121.83089316338,1.3049030029774422,-0.0859952,9.7222222,0.0000000
19.669516946937883,89640.68043390874,43121.981121284865,1.2050119954754295,-0.0861852,9.7222222,0.0000000
20.775913432007382,89639.61367682114,43122.27462170776,1.1360849357277099,-0.0530604,9.7222222,0.0000000
21.8059865709236,89638.6183414486,43122.53987284853,1.0780729020999456,-0.0434627,9.7222222,0.0000000
22.948726551526875,89637.55635908488,43122.96183033739,1.031435945369949,-0.0403165,9.7222222,0.0000000
24.195854827731747,89636.50092053748,43123.62619349861,1.02074997530165,-0.0377734,9.7222222,0.0000000
25.157196092442305,89635.7891978759,43124.27243484689,0.9697519329083683,-0.1032511,9.7222222,0.0000000
26.255634796183728,89634.95534123832,43124.98745281439,0.8341016783765854,-0.1420178,9.7222222,0.0000000
27.134848024145906,89634.45655615254,43125.71148964938,0.776304903547544,-0.0232845,9.7222222,0.0000000
27.824317645841706,89634.00974827277,43126.23659066616,0.8136663130361753,-0.0036654,9.7222222,0.0000000
28.549243667027007,89633.56361443299,43126.807976991855,0.7639966633961338,-0.0472199,9.7222222,0.0000000
29.310608057782776,89633.0754274185,43127.39222794341,0.7320523706484826,-0.0398685,9.7222222,0.0000000
30.157826964850926,89632.55219222805,43128.05856480414,0.6927516638880655,-0.0390311,9.7222222,0.0000000
30.97799782541785,89632.04262398151,43128.70123146941,0.6612536551063477,-0.0223562,9.7222222,0.0000000
31.84816549174227,89631.51418476098,43129.39256623471,0.643595783908236,-0.0464426,9.7222222,0.0000000
32.88806657678672,89630.89647727163,43130.22912569122,0.5764644309773068,-0.0231639,9.7222222,0.0000000
33.77438715801566,89630.46645742308,43131.00413995081,0.6028597399919334,0.0319885,9.7222222,0.0000000
34.60345356740084,89629.92867041858,43131.63512033795,0.6271404263411018,-0.0069870,9.7222222,0.0000000
35.771668621628535,89629.29696243539,43132.61780616613,0.5809037135834845,-0.0128419,9.7222222,0.0000000
36.809899735600546,89628.71788015615,43133.479541369015,0.5950446423961843,0.0130640,9.7222222,0.0000000
37.89290183675136,89628.1079206728,43134.37443967596,0.6027741069040883,0.0071164,9.7222222,0.0000000
38.97719211310041,89627.4891897688,43135.26486512024,0.6037272409484318,0.0009785,9.7222222,0.0000000
40.08202795420288,89626.86512920466,43136.176572665485,0.5985846790684679,0.0037228,9.7222222,0.0000000
41.13859916355072,89626.27129532667,43137.05047428797,0.6063432385699914,0.0065762,9.7222222,0.0000000
42.185655982234195,89625.66639691436,43137.90512386079,0.6017545577397562,-0.0475597,9.7222222,0.0000000
43.47365215826634,89624.94955378829,43138.97520333545,0.5067301719755374,-0.0659374,9.7222222,0.0000000
44.69075639454335,89624.45510294761,43140.087345901906,0.460275019816859,0.0082219,9.7222222,0.0000000
45.54255670795274,89624.03171198613,43140.826469617976,0.5148340875937735,0.0516081,9.7222222,0.0000000
46.452265241272386,89623.58776464469,43141.62049756057,0.5619497360923598,0.0195729,9.7222222,0.0000000
47.5552201909924,89622.96049217903,43142.52771246066,0.5511496965726045,-0.0258650,9.7222222,0.0000000
48.701939932335826,89622.41132349925,43143.53438019449,0.5029972146837454,-0.0182063,9.7222222,0.0000000
49.761543445645835,89621.89693339949,43144.46075076326,0.5078693692082922,0.0090351,9.7222222,0.0000000
50.85652518389918,89621.36351324886,43145.417018482054,0.5152122659879216,0.0090570,9.7222222,0.0000000
51.951331704011345,89620.81800394652,43146.36623969839,0.5218500249947785,0.0095233,9.7222222,0.0000000
