s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
294.1053985,89679.6889110,43157.6125030,3.0623954,-0.0817123,8.3333333,0.0000000
294.9882621,89679.6255720,43156.7201173,2.9733567,-0.0980023,8.3333333,0.0000000
295.8852744,89679.4897961,43155.8149693,2.8879635,-0.1123909,8.3333333,0.0000000
296.8114779,89679.2266215,43154.8955044,2.7684438,-0.1381110,8.3333333,0.0000000
297.7324637,89678.8050690,43154.0381474,2.6328464,-0.1378319,8.3333333,0.0000000
298.6549658,89678.2552123,43153.2651798,2.5143524,-0.1154212,8.3333333,0.0000000
299.6338627,89677.5897995,43152.5260186,2.4133846,-0.0986066,8.3333333,0.0000000
300.6078463,89676.8687341,43151.8579907,2.3217854,-0.0848525,8.3333333,0.0000000
301.5765138,89676.1207039,43151.2354454,2.2485458,-0.0711945,8.3333333,0.0000000
302.5467980,89675.3520633,43150.6369853,2.1837426,-0.0668830,8.3333333,0.0000000
303.5179708,89674.5622373,43150.0617675,2.1186952,-0.0669996,8.3333333,0.0000000
304.4727695,89673.7614455,43149.5228244,2.0547033,-0.0731857,8.3333333,0.0000000
305.3856725,89672.9562667,43149.0509758,1.9820062,-0.0846076,8.3333333,0.0000000
306.3087664,89672.0843341,43148.6648161,1.8993640,-0.0854842,8.3333333,0.0000000
307.2257982,89671.1731993,43148.4047063,1.8247045,-0.0736700,8.3333333,0.0000000
308.1014809,89670.2879602,43148.2579612,1.7672947,-0.0433423,8.3333333,0.0000000
308.9916880,89669.3944588,43148.1771772,1.7481668,-0.0120650,8.3333333,0.0000000
309.8650043,89668.5262624,43148.0876575,1.7460178,0.0013079,8.3333333,0.0000000
310.8101637,89667.5872553,43147.9846787,1.7505451,0.0265329,8.3333333,13.8099950
311.7180988,89666.6917060,43147.8473505,1.7951857,0.0226744,9.7222222,0.0000000
312.6361018,89665.7987979,43147.6377173,1.7919472,-0.0122719,9.7222222,0.0000000
313.6273841,89664.8202385,43147.4767832,1.7717551,0.0096944,9.7222222,0.0000000
314.5902437,89663.8704709,43147.3088902,1.8108915,0.0642810,9.7222222,0.0000000
315.4792924,89662.9913016,43147.1329913,1.8907977,0.1159664,9.7222222,0.0000000
316.3554086,89662.1261524,43146.8941927,2.0155914,0.1321430,9.7222222,0.0000000
317.3499231,89661.1695490,43146.5135882,2.1379885,0.1257544,9.7222222,0.0000000
318.2521119,89660.3307373,43146.0591798,2.2541102,0.1255935,9.7222222,0.0000000
319.1386275,89659.5607884,43145.4937831,2.3626381,0.1286298,9.7222222,0.0000000
320.0535855,89658.8693359,43144.7669351,2.4858335,0.1058872,9.7222222,0.0000000
321.0318812,89658.3215145,43143.8825404,2.5631094,0.0854686,9.7222222,0.0000000
321.9383542,89657.8970643,43143.0238136,2.6469220,0.1052526,9.7222222,0.0000000
322.9197358,89657.5916285,43142.0384274,2.7618111,0.1090053,9.7222222,0.0000000
323.9315000,89657.3801190,43141.0208029,2.8641854,0.1021104,9.7222222,0.0000000
324.9105750,89657.2543370,43140.0342755,2.9650966,0.0937667,9.7222222,0.0000000
325.8885035,89657.1861085,43139.0522754,3.0476870,0.0770048,9.7222222,0.0000000
326.8548678,89657.1636431,43138.0838774,3.1148165,0.0469925,9.7222222,0.0000000
327.8441856,89657.1807798,43137.0941916,3.1395895,-0.0009879,9.7222222,0.0000000
328.8347015,89657.1783863,43136.1037262,3.1128606,-0.0243577,9.7222222,0.0000000
329.8233816,89657.1292564,43135.1162855,3.0913808,-0.0218671,9.7222222,0.0000000
330.8276198,89657.0801288,43134.1132280,3.0692812,-0.0393232,9.7222222,0.0000000
331.8202472,89656.9850413,43133.1251432,3.0128577,-0.0582239,9.7222222,0.0000000
332.8480325,89656.8199402,43132.1107053,2.9516449,-0.0540498,9.7222222,0.0000000
333.8770354,89656.5968629,43131.1061738,2.9016888,-0.0465840,9.7222222,0.0000000
334.8814279,89656.3368997,43130.1360071,2.8569212,-0.0483567,9.7222222,0.0000000
335.8511519,89656.0425979,43129.2120206,2.8062269,-0.0522770,9.7222222,0.0000000
