s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
299.7135344,89679.2453980,43155.8558397,2.8739285,-0.1130737,6.9444444,0.0000000
300.6536711,89678.9513640,43154.9628666,2.7531100,-0.1359307,6.9444444,0.0000000
301.5957588,89678.5342023,43154.1181742,2.6180765,-0.1325207,6.9444444,0.0000000
302.5467873,89678.0069085,43153.3267095,2.5022329,-0.1084693,6.9444444,0.0000000
303.5605980,89677.3632859,43152.5434073,2.4049517,-0.0910568,6.9444444,0.0000000
304.5740312,89676.6466222,43151.8268602,2.3176386,-0.0773077,6.9444444,0.0000000
305.5837139,89675.8797502,43151.1700752,2.2485492,-0.0645310,6.9444444,0.0000000
306.5931083,89675.0745243,43150.5613976,2.1873456,-0.0613468,6.9444444,0.0000000
307.5978602,89674.2372305,43150.0060011,2.1249878,-0.0630694,6.9444444,0.0000000
308.5773937,89673.3880927,43149.5176867,2.0621980,-0.0715892,6.9444444,0.0000000
309.5037906,89672.5576499,43149.1071065,1.9885438,-0.0864283,6.9444444,0.0000000
310.4279539,89671.6981253,43148.7675550,1.9022573,-0.0911549,6.9444444,0.0000000
311.3341812,89670.8286596,43148.5120607,1.8216948,-0.0822721,6.9444444,0.0000000
312.1891538,89669.9931707,43148.3305765,1.7573597,-0.0517488,6.9444444,0.0000000
313.0514002,89669.1418637,43148.1936637,1.7328308,-0.0172704,6.9444444,7.3001026
313.8916978,89668.3129339,43148.0559122,1.7279560,-0.0006875,7.7777778,0.0000000
314.8018963,89667.4129861,43147.9196945,1.7316273,0.0279819,7.7777778,0.0000000
315.6748978,89666.5528502,43147.7703701,1.7778534,0.0255237,7.7777778,0.0000000
316.5594223,89665.6940500,43147.5586015,1.7764858,-0.0092885,7.7777778,0.0000000
317.5222038,89664.7455655,43147.3932978,1.7606947,0.0131414,7.7777778,0.0000000
318.4648649,89663.8231485,43147.1989871,1.8015259,0.0667610,7.7777778,0.0000000
319.3325676,89662.9836880,43146.9794098,1.8815564,0.1192268,7.7777778,0.0000000
320.1917652,89662.1814679,43146.6717355,2.0074188,0.1395370,7.7777778,0.0000000
321.1490365,89661.3412897,43146.2129666,2.1350210,0.1326683,7.7777778,0.0000000
322.0512253,89660.6136770,43145.6795583,2.2541102,0.1272525,7.7777778,0.0000000
322.9377409,89659.9559922,43145.0851169,2.3626381,0.1286299,7.7777778,0.0000000
323.8526989,89659.3500625,43144.3995534,2.4858334,0.1058872,7.7777778,0.0000000
324.8309946,89658.8040589,43143.5878006,2.5631094,0.0854686,7.7777778,0.0000000
325.7374677,89658.3196599,43142.8216081,2.6469220,0.1052526,7.7777778,0.0000000
326.7188493,89657.9097908,43141.9299147,2.7618111,0.1090053,7.7777778,0.0000000
327.7306134,89657.5817001,43140.9728236,2.8641854,0.1021104,7.7777778,17.3775139
328.7096884,89657.3653600,43140.0179494,2.9650965,0.0937666,9.7222222,0.0000000
329.6876169,89657.2384559,43139.0482899,3.0476870,0.0770048,9.7222222,0.0000000
330.6539813,89657.1831693,43138.0835084,3.1148165,0.0469925,9.7222222,0.0000000
331.6432990,89657.1861202,43137.0941950,3.1395895,-0.0009879,9.7222222,0.0000000
332.6338149,89657.1792034,43136.1037033,3.1128606,-0.0243577,9.7222222,0.0000000
333.6224951,89657.1292751,43135.1162846,3.0913808,-0.0218671,9.7222222,0.0000000
334.6267332,89657.0791774,43134.1132968,3.0692812,-0.0393232,9.7222222,0.0000000
335.6193607,89656.9850413,43133.1251432,3.0128577,-0.0582239,9.7222222,0.0000000
336.6471460,89656.8199402,43132.1107053,2.9516449,-0.0540498,9.7222222,0.0000000
337.6761489,89656.5968629,43131.1061738,2.9016887,-0.0465840,9.7222222,0.0000000
338.6805414,89656.3368997,43130.1360071,2.8569212,-0.0483567,9.7222222,0.0000000
339.6502653,89656.0425979,43129.2120206,2.8062270,-0.0522769,9.7222222,0.0000000
