s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
0.0,89630.0674883,43130.6945594,2.1985291773479267,-0.005305879752325426,1.3888888888888888,0.0
2.9842186273386306,89628.3148229,43133.1098699,2.184558262080359,-0.01314994924564646,1.3888888888888888,0.0
5.968136786216238,89626.5962446,43135.5491846,2.1200503963065978,-0.00198066514493163,1.3888888888888888,0.0
8.957386005886605,89625.03570357872,43138.09875762664,2.1727335710199234,0.009603489282763103,1.3888888888888888,0.0
11.94096194257507,89623.34628267652,43140.55794090269,2.1773904594090414,0.002833550049167078,1.3888888888888888,0.0
14.92518423409247,89621.6450595234,43143.009761138455,2.189643580142677,0.007141153521470343,1.3888888888888888,0.0
17.90850884553698,89619.91444312216,43145.439821345324,2.2200048282175096,-0.0046338560802008195,1.3888888888888888,0.0
20.89616332456377,89618.10823833126,43147.81967502557,2.1619781104563565,-0.01512093448363674,1.3888888888888888,0.0
23.878637933253334,89616.4459781,43150.2959718,2.1297688898982385,-0.020501559207018072,1.3888888888888888,0.0
26.860196361835204,89614.8648117,43152.8237383,2.039721989823553,-0.046821925342111256,1.3888888888888888,0.0
29.845360070156758,89613.5157321,43155.4866665,1.8506785840059419,-0.08101852621630687,1.3888888888888888,0.0
32.82271957077247,89612.6932589,43158.3481709,1.5588035174230381,-0.10842113850501027,1.3888888888888888,0.0
35.815242771724286,89612.7291468,43161.3404789,1.2102974467064873,-0.15037301298459674,1.3888888888888888,0.0
38.77768500055854,89613.7741219,43164.1124982,0.6768977296867748,-0.17994830007213022,1.3888888888888888,0.0
41.68250859467644,89616.038489,43165.9320151,0.19181629033661618,-0.17922651508977128,1.3888888888888888,0.0
44.649193503505906,89618.9507637,43166.4975904,-0.3446350008353363,-0.16786906584053354,1.3888888888888888,0.0
47.58109057761608,89621.7102618,43165.5070397,-0.7629678656836333,-0.09501670768506663,1.3888888888888888,0.0
50.58863776020996,89623.8840814,43163.4286152,-0.8966831543609823,-0.050647207960061225,1.3888888888888888,0.0
53.55934119228786,89625.7384085,43161.107721,-1.0650731368394657,-0.03946996771637346,1.3888888888888888,0.0
56.5385376075248,89627.1816511,43158.5014474,-1.130693627705753,-0.019761507549706785,1.3888888888888888,0.0
